"CubeId";"plimoinchq"
"PublishingDate";"2026-01-21 09:00"

"Date";"D0";"D1";"Value"
"1990-Q4";"EW";"AP";"122.08464502"
"1990-Q4";"EW";"TP";
"1990-Q4";"EH";"TP3";
"1990-Q4";"EH";"TP1";
"1990-Q4";"EH";"TP2";
"1990-Q4";"EH";"AP";"127.4778086"
"1990-Q4";"EH";"TP";
"1990-Q4";"MH";"TP1";
"1990-Q4";"MH";"TP2";
"1990-Q4";"MH";"TP";
"1990-Q4";"MW";"AP";"145.74076353"
"1990-Q4";"BF";"AP";"141.57339143"
"1990-Q4";"GF";"AP";"118.06860608"
"1990-Q4";"VF";"AP";
"1991-Q1";"EW";"TP3";
"1991-Q1";"EW";"TP1";
"1991-Q1";"EW";"TP2";
"1991-Q1";"EW";"AP";"122.29581595"
"1991-Q1";"EW";"TP";
"1991-Q1";"EH";"TP3";
"1991-Q1";"EH";"TP1";
"1991-Q1";"EH";"TP2";
"1991-Q1";"EH";"AP";"126.18163104"
"1991-Q1";"EH";"TP";
"1991-Q1";"MH";"TP1";
"1991-Q1";"MH";"TP2";
"1991-Q1";"MH";"TP";
"1991-Q1";"MW";"AP";"149.68967578"
"1991-Q1";"BF";"AP";"138.85040542"
"1991-Q1";"GF";"AP";"132.48684843"
"1991-Q1";"VF";"AP";
"1991-Q2";"EW";"TP3";
"1991-Q2";"EW";"TP1";
"1991-Q2";"EW";"TP2";
"1991-Q2";"EW";"AP";"122.88716069"
"1991-Q2";"EW";"TP";
"1991-Q2";"EH";"TP3";
"1991-Q2";"EH";"TP1";
"1991-Q2";"EH";"TP2";
"1991-Q2";"EH";"AP";"127.31238317"
"1991-Q2";"EH";"TP";
"1991-Q2";"MH";"TP1";
"1991-Q2";"MH";"TP2";
"1991-Q2";"MH";"TP";
"1991-Q2";"MW";"AP";"154.65796579"
"1991-Q2";"BF";"AP";"142.68026003"
"1991-Q2";"GF";"AP";"129.61737939"
"1991-Q2";"VF";"AP";
"1991-Q3";"EW";"TP3";
"1991-Q3";"EW";"TP1";
"1991-Q3";"EW";"TP2";
"1991-Q3";"EW";"AP";"125.8981238"
"1991-Q3";"EW";"TP";
"1991-Q3";"EH";"TP3";
"1991-Q3";"EH";"TP1";
"1991-Q3";"EH";"TP2";
"1991-Q3";"EH";"AP";"130.14814896"
"1991-Q3";"EH";"TP";
"1991-Q3";"MH";"TP1";
"1991-Q3";"MH";"TP2";
"1991-Q3";"MH";"TP";
"1991-Q3";"MW";"AP";"156.95792923"
"1991-Q3";"BF";"AP";"141.02036089"
"1991-Q3";"GF";"AP";"125.35454662"
"1991-Q3";"VF";"AP";
"1991-Q4";"EW";"TP3";
"1991-Q4";"EW";"TP1";
"1991-Q4";"EW";"TP2";
"1991-Q4";"EW";"AP";"122.62750925"
"1991-Q4";"EW";"TP";
"1991-Q4";"EH";"TP3";
"1991-Q4";"EH";"TP1";
"1991-Q4";"EH";"TP2";
"1991-Q4";"EH";"AP";"127.07955896"
"1991-Q4";"EH";"TP";
"1991-Q4";"MH";"TP1";
"1991-Q4";"MH";"TP2";
"1991-Q4";"MH";"TP";
"1991-Q4";"MW";"AP";"160.17663489"
"1991-Q4";"BF";"AP";"135.03018331"
"1991-Q4";"GF";"AP";"134.14704607"
"1991-Q4";"VF";"AP";
"1992-Q1";"EW";"TP3";
"1992-Q1";"EW";"TP1";
"1992-Q1";"EW";"TP2";
"1992-Q1";"EW";"AP";"122.03994456"
"1992-Q1";"EW";"TP";
"1992-Q1";"EH";"TP3";
"1992-Q1";"EH";"TP1";
"1992-Q1";"EH";"TP2";
"1992-Q1";"EH";"AP";"124.67768314"
"1992-Q1";"EH";"TP";
"1992-Q1";"MH";"TP1";
"1992-Q1";"MH";"TP2";
"1992-Q1";"MH";"TP";
"1992-Q1";"MW";"AP";"159.7813241"
"1992-Q1";"BF";"AP";"130.4822742"
"1992-Q1";"GF";"AP";"129.4232364"
"1992-Q1";"VF";"AP";
"1992-Q2";"EW";"TP3";
"1992-Q2";"EW";"TP1";
"1992-Q2";"EW";"TP2";
"1992-Q2";"EW";"AP";"118.69341291"
"1992-Q2";"EW";"TP";
"1992-Q2";"EH";"TP3";
"1992-Q2";"EH";"TP1";
"1992-Q2";"EH";"TP2";
"1992-Q2";"EH";"AP";"124.73496245"
"1992-Q2";"EH";"TP";
"1992-Q2";"MH";"TP1";
"1992-Q2";"MH";"TP2";
"1992-Q2";"MH";"TP";
"1992-Q2";"MW";"AP";"159.15488475"
"1992-Q2";"BF";"AP";"130.5049985"
"1992-Q2";"GF";"AP";"129.9330774"
"1992-Q2";"VF";"AP";
"1992-Q3";"EW";"TP3";
"1992-Q3";"EW";"TP1";
"1992-Q3";"EW";"TP2";
"1992-Q3";"EW";"AP";"117.15933056"
"1992-Q3";"EW";"TP";
"1992-Q3";"EH";"TP3";
"1992-Q3";"EH";"TP1";
"1992-Q3";"EH";"TP2";
"1992-Q3";"EH";"AP";"119.98831192"
"1992-Q3";"EH";"TP";
"1992-Q3";"MH";"TP1";
"1992-Q3";"MH";"TP2";
"1992-Q3";"MH";"TP";
"1992-Q3";"MW";"AP";"156.63015976"
"1992-Q3";"BF";"AP";"122.94636784"
"1992-Q3";"GF";"AP";"121.36242424"
"1992-Q3";"VF";"AP";
"1992-Q4";"EW";"TP3";
"1992-Q4";"EW";"TP1";
"1992-Q4";"EW";"TP2";
"1992-Q4";"EW";"AP";"115.17490255"
"1992-Q4";"EW";"TP";
"1992-Q4";"EH";"TP3";
"1992-Q4";"EH";"TP1";
"1992-Q4";"EH";"TP2";
"1992-Q4";"EH";"AP";"119.03704087"
"1992-Q4";"EH";"TP";
"1992-Q4";"MH";"TP1";
"1992-Q4";"MH";"TP2";
"1992-Q4";"MH";"TP";
"1992-Q4";"MW";"AP";"153.06034313"
"1992-Q4";"BF";"AP";"122.52890868"
"1992-Q4";"GF";"AP";"116.12951748"
"1992-Q4";"VF";"AP";
"1993-Q1";"EW";"TP3";
"1993-Q1";"EW";"TP1";
"1993-Q1";"EW";"TP2";
"1993-Q1";"EW";"AP";"113.13287604"
"1993-Q1";"EW";"TP";
"1993-Q1";"EH";"TP3";
"1993-Q1";"EH";"TP1";
"1993-Q1";"EH";"TP2";
"1993-Q1";"EH";"AP";"117.76281099"
"1993-Q1";"EH";"TP";
"1993-Q1";"MH";"TP1";
"1993-Q1";"MH";"TP2";
"1993-Q1";"MH";"TP";
"1993-Q1";"MW";"AP";"149.14768438"
"1993-Q1";"BF";"AP";"118.44203728"
"1993-Q1";"GF";"AP";"126.79714414"
"1993-Q1";"VF";"AP";
"1993-Q2";"EW";"TP3";
"1993-Q2";"EW";"TP1";
"1993-Q2";"EW";"TP2";
"1993-Q2";"EW";"AP";"113.50642376"
"1993-Q2";"EW";"TP";
"1993-Q2";"EH";"TP3";
"1993-Q2";"EH";"TP1";
"1993-Q2";"EH";"TP2";
"1993-Q2";"EH";"AP";"118.06146045"
"1993-Q2";"EH";"TP";
"1993-Q2";"MH";"TP1";
"1993-Q2";"MH";"TP2";
"1993-Q2";"MH";"TP";
"1993-Q2";"MW";"AP";"145.63138452"
"1993-Q2";"BF";"AP";"119.34225733"
"1993-Q2";"GF";"AP";"121.32929717"
"1993-Q2";"VF";"AP";
"1993-Q3";"EW";"TP3";
"1993-Q3";"EW";"TP1";
"1993-Q3";"EW";"TP2";
"1993-Q3";"EW";"AP";"113.25356649"
"1993-Q3";"EW";"TP";
"1993-Q3";"EH";"TP3";
"1993-Q3";"EH";"TP1";
"1993-Q3";"EH";"TP2";
"1993-Q3";"EH";"AP";"113.59652313"
"1993-Q3";"EH";"TP";
"1993-Q3";"MH";"TP1";
"1993-Q3";"MH";"TP2";
"1993-Q3";"MH";"TP";
"1993-Q3";"MW";"AP";"141.26538723"
"1993-Q3";"BF";"AP";"118.25144939"
"1993-Q3";"GF";"AP";"117.69664273"
"1993-Q3";"VF";"AP";
"1993-Q4";"EW";"TP3";
"1993-Q4";"EW";"TP1";
"1993-Q4";"EW";"TP2";
"1993-Q4";"EW";"AP";"113.52332157"
"1993-Q4";"EW";"TP";
"1993-Q4";"EH";"TP3";
"1993-Q4";"EH";"TP1";
"1993-Q4";"EH";"TP2";
"1993-Q4";"EH";"AP";"113.7259183"
"1993-Q4";"EH";"TP";
"1993-Q4";"MH";"TP1";
"1993-Q4";"MH";"TP2";
"1993-Q4";"MH";"TP";
"1993-Q4";"MW";"AP";"136.50164649"
"1993-Q4";"BF";"AP";"114.82294457"
"1993-Q4";"GF";"AP";"107.6266883"
"1993-Q4";"VF";"AP";
"1994-Q1";"EW";"TP3";
"1994-Q1";"EW";"TP1";
"1994-Q1";"EW";"TP2";
"1994-Q1";"EW";"AP";"114.60015963"
"1994-Q1";"EW";"TP";
"1994-Q1";"EH";"TP3";
"1994-Q1";"EH";"TP1";
"1994-Q1";"EH";"TP2";
"1994-Q1";"EH";"AP";"116.21856347"
"1994-Q1";"EH";"TP";
"1994-Q1";"MH";"TP1";
"1994-Q1";"MH";"TP2";
"1994-Q1";"MH";"TP";
"1994-Q1";"MW";"AP";"134.4702169"
"1994-Q1";"BF";"AP";"110.13069557"
"1994-Q1";"GF";"AP";"114.4371395"
"1994-Q1";"VF";"AP";
"1994-Q2";"EW";"TP3";
"1994-Q2";"EW";"TP1";
"1994-Q2";"EW";"TP2";
"1994-Q2";"EW";"AP";"113.35814212"
"1994-Q2";"EW";"TP";
"1994-Q2";"EH";"TP3";
"1994-Q2";"EH";"TP1";
"1994-Q2";"EH";"TP2";
"1994-Q2";"EH";"AP";"116.5777094"
"1994-Q2";"EH";"TP";
"1994-Q2";"MH";"TP1";
"1994-Q2";"MH";"TP2";
"1994-Q2";"MH";"TP";
"1994-Q2";"MW";"AP";"131.70397278"
"1994-Q2";"BF";"AP";"109.97633003"
"1994-Q2";"GF";"AP";"118.01609226"
"1994-Q2";"VF";"AP";
"1994-Q3";"EW";"TP3";
"1994-Q3";"EW";"TP1";
"1994-Q3";"EW";"TP2";
"1994-Q3";"EW";"AP";"112.73875283"
"1994-Q3";"EW";"TP";
"1994-Q3";"EH";"TP3";
"1994-Q3";"EH";"TP1";
"1994-Q3";"EH";"TP2";
"1994-Q3";"EH";"AP";"116.05599816"
"1994-Q3";"EH";"TP";
"1994-Q3";"MH";"TP1";
"1994-Q3";"MH";"TP2";
"1994-Q3";"MH";"TP";
"1994-Q3";"MW";"AP";"128.27969147"
"1994-Q3";"BF";"AP";"109.6826362"
"1994-Q3";"GF";"AP";"116.5787138"
"1994-Q3";"VF";"AP";
"1994-Q4";"EW";"TP3";
"1994-Q4";"EW";"TP1";
"1994-Q4";"EW";"TP2";
"1994-Q4";"EW";"AP";"111.42615351"
"1994-Q4";"EW";"TP";
"1994-Q4";"EH";"TP3";
"1994-Q4";"EH";"TP1";
"1994-Q4";"EH";"TP2";
"1994-Q4";"EH";"AP";"113.90700967"
"1994-Q4";"EH";"TP";
"1994-Q4";"MH";"TP1";
"1994-Q4";"MH";"TP2";
"1994-Q4";"MH";"TP";
"1994-Q4";"MW";"AP";"127.61011305"
"1994-Q4";"BF";"AP";"110.26034163"
"1994-Q4";"GF";"AP";"116.8528958"
"1994-Q4";"VF";"AP";
"1995-Q1";"EW";"TP3";
"1995-Q1";"EW";"TP1";
"1995-Q1";"EW";"TP2";
"1995-Q1";"EW";"AP";"110.89079834"
"1995-Q1";"EW";"TP";
"1995-Q1";"EH";"TP3";
"1995-Q1";"EH";"TP1";
"1995-Q1";"EH";"TP2";
"1995-Q1";"EH";"AP";"113.13444499"
"1995-Q1";"EH";"TP";
"1995-Q1";"MH";"TP1";
"1995-Q1";"MH";"TP2";
"1995-Q1";"MH";"TP";
"1995-Q1";"MW";"AP";"126.12519117"
"1995-Q1";"BF";"AP";"108.16314936"
"1995-Q1";"GF";"AP";"111.61736546"
"1995-Q1";"VF";"AP";
"1995-Q2";"EW";"TP3";
"1995-Q2";"EW";"TP1";
"1995-Q2";"EW";"TP2";
"1995-Q2";"EW";"AP";"110.50203375"
"1995-Q2";"EW";"TP";
"1995-Q2";"EH";"TP3";
"1995-Q2";"EH";"TP1";
"1995-Q2";"EH";"TP2";
"1995-Q2";"EH";"AP";"112.27512379"
"1995-Q2";"EH";"TP";
"1995-Q2";"MH";"TP1";
"1995-Q2";"MH";"TP2";
"1995-Q2";"MH";"TP";
"1995-Q2";"MW";"AP";"124.3774255"
"1995-Q2";"BF";"AP";"106.58128112"
"1995-Q2";"GF";"AP";"121.45397553"
"1995-Q2";"VF";"AP";
"1995-Q3";"EW";"TP3";
"1995-Q3";"EW";"TP1";
"1995-Q3";"EW";"TP2";
"1995-Q3";"EW";"AP";"109.69605741"
"1995-Q3";"EW";"TP";
"1995-Q3";"EH";"TP3";
"1995-Q3";"EH";"TP1";
"1995-Q3";"EH";"TP2";
"1995-Q3";"EH";"AP";"110.84054993"
"1995-Q3";"EH";"TP";
"1995-Q3";"MH";"TP1";
"1995-Q3";"MH";"TP2";
"1995-Q3";"MH";"TP";
"1995-Q3";"MW";"AP";"121.88511461"
"1995-Q3";"BF";"AP";"105.77731207"
"1995-Q3";"GF";"AP";"121.61532874"
"1995-Q3";"VF";"AP";
"1995-Q4";"EW";"TP3";
"1995-Q4";"EW";"TP1";
"1995-Q4";"EW";"TP2";
"1995-Q4";"EW";"AP";"107.99330654"
"1995-Q4";"EW";"TP";
"1995-Q4";"EH";"TP3";
"1995-Q4";"EH";"TP1";
"1995-Q4";"EH";"TP2";
"1995-Q4";"EH";"AP";"108.59777925"
"1995-Q4";"EH";"TP";
"1995-Q4";"MH";"TP1";
"1995-Q4";"MH";"TP2";
"1995-Q4";"MH";"TP";
"1995-Q4";"MW";"AP";"119.71124098"
"1995-Q4";"BF";"AP";"104.38607484"
"1995-Q4";"GF";"AP";"121.71466373"
"1995-Q4";"VF";"AP";
"1996-Q1";"EW";"TP3";
"1996-Q1";"EW";"TP1";
"1996-Q1";"EW";"TP2";
"1996-Q1";"EW";"AP";"107.09105876"
"1996-Q1";"EW";"TP";
"1996-Q1";"EH";"TP3";
"1996-Q1";"EH";"TP1";
"1996-Q1";"EH";"TP2";
"1996-Q1";"EH";"AP";"106.39031372"
"1996-Q1";"EH";"TP";
"1996-Q1";"MH";"TP1";
"1996-Q1";"MH";"TP2";
"1996-Q1";"MH";"TP";
"1996-Q1";"MW";"AP";"115.58812419"
"1996-Q1";"BF";"AP";"105.3260632"
"1996-Q1";"GF";"AP";"106.11918672"
"1996-Q1";"VF";"AP";"113.43073363"
"1996-Q2";"EW";"TP3";
"1996-Q2";"EW";"TP1";
"1996-Q2";"EW";"TP2";
"1996-Q2";"EW";"AP";"106.83975837"
"1996-Q2";"EW";"TP";
"1996-Q2";"EH";"TP3";
"1996-Q2";"EH";"TP1";
"1996-Q2";"EH";"TP2";
"1996-Q2";"EH";"AP";"105.87335991"
"1996-Q2";"EH";"TP";
"1996-Q2";"MH";"TP1";
"1996-Q2";"MH";"TP2";
"1996-Q2";"MH";"TP";
"1996-Q2";"MW";"AP";"114.13542786"
"1996-Q2";"BF";"AP";"105.40865628"
"1996-Q2";"GF";"AP";"103.6931433"
"1996-Q2";"VF";"AP";"109.22765127"
"1996-Q3";"EW";"TP3";
"1996-Q3";"EW";"TP1";
"1996-Q3";"EW";"TP2";
"1996-Q3";"EW";"AP";"106.22392078"
"1996-Q3";"EW";"TP";
"1996-Q3";"EH";"TP3";
"1996-Q3";"EH";"TP1";
"1996-Q3";"EH";"TP2";
"1996-Q3";"EH";"AP";"105.99859666"
"1996-Q3";"EH";"TP";
"1996-Q3";"MH";"TP1";
"1996-Q3";"MH";"TP2";
"1996-Q3";"MH";"TP";
"1996-Q3";"MW";"AP";"112.64321192"
"1996-Q3";"BF";"AP";"104.92483116"
"1996-Q3";"GF";"AP";"103.32346553"
"1996-Q3";"VF";"AP";"111.81919922"
"1996-Q4";"EW";"TP3";
"1996-Q4";"EW";"TP1";
"1996-Q4";"EW";"TP2";"112.2365876"
"1996-Q4";"EW";"AP";"103.08957759"
"1996-Q4";"EW";"TP";
"1996-Q4";"EH";"TP3";
"1996-Q4";"EH";"TP1";
"1996-Q4";"EH";"TP2";"99.15599534"
"1996-Q4";"EH";"AP";"103.07393591"
"1996-Q4";"EH";"TP";
"1996-Q4";"MH";"TP1";
"1996-Q4";"MH";"TP2";"79.2369661"
"1996-Q4";"MH";"TP";
"1996-Q4";"MW";"AP";"110.60725987"
"1996-Q4";"BF";"AP";"102.36934565"
"1996-Q4";"GF";"AP";"99.4930408"
"1996-Q4";"VF";"AP";"108.15827833"
"1997-Q1";"EW";"TP3";
"1997-Q1";"EW";"TP1";
"1997-Q1";"EW";"TP2";"109.946045"
"1997-Q1";"EW";"AP";"102.82712762"
"1997-Q1";"EW";"TP";
"1997-Q1";"EH";"TP3";
"1997-Q1";"EH";"TP1";
"1997-Q1";"EH";"TP2";"99.53434226"
"1997-Q1";"EH";"AP";"102.08844792"
"1997-Q1";"EH";"TP";
"1997-Q1";"MH";"TP1";
"1997-Q1";"MH";"TP2";"78.58337133"
"1997-Q1";"MH";"TP";
"1997-Q1";"MW";"AP";"109.69172725"
"1997-Q1";"BF";"AP";"102.67541552"
"1997-Q1";"GF";"AP";"100.36682273"
"1997-Q1";"VF";"AP";"106.7972004"
"1997-Q2";"EW";"TP3";
"1997-Q2";"EW";"TP1";
"1997-Q2";"EW";"TP2";"105.56856358"
"1997-Q2";"EW";"AP";"100.92247416"
"1997-Q2";"EW";"TP";
"1997-Q2";"EH";"TP3";
"1997-Q2";"EH";"TP1";
"1997-Q2";"EH";"TP2";"97.01202949"
"1997-Q2";"EH";"AP";"101.55774441"
"1997-Q2";"EH";"TP";
"1997-Q2";"MH";"TP1";
"1997-Q2";"MH";"TP2";"78.42377261"
"1997-Q2";"MH";"TP";
"1997-Q2";"MW";"AP";"107.34166547"
"1997-Q2";"BF";"AP";"101.81688844"
"1997-Q2";"GF";"AP";"98.09451807"
"1997-Q2";"VF";"AP";"105.2043287"
"1997-Q3";"EW";"TP3";
"1997-Q3";"EW";"TP1";
"1997-Q3";"EW";"TP2";"105.87396926"
"1997-Q3";"EW";"AP";"100.70637331"
"1997-Q3";"EW";"TP";
"1997-Q3";"EH";"TP3";
"1997-Q3";"EH";"TP1";
"1997-Q3";"EH";"TP2";"96.7209934"
"1997-Q3";"EH";"AP";"102.03749261"
"1997-Q3";"EH";"TP";
"1997-Q3";"MH";"TP1";
"1997-Q3";"MH";"TP2";"77.91457668"
"1997-Q3";"MH";"TP";
"1997-Q3";"MW";"AP";"105.99796676"
"1997-Q3";"BF";"AP";"101.50751953"
"1997-Q3";"GF";"AP";"101.83512776"
"1997-Q3";"VF";"AP";"104.58072958"
"1997-Q4";"EW";"TP3";
"1997-Q4";"EW";"TP1";
"1997-Q4";"EW";"TP2";"101.80189352"
"1997-Q4";"EW";"AP";"99.53715465"
"1997-Q4";"EW";"TP";
"1997-Q4";"EH";"TP3";
"1997-Q4";"EH";"TP1";
"1997-Q4";"EH";"TP2";"97.01202949"
"1997-Q4";"EH";"AP";"101.01616238"
"1997-Q4";"EH";"TP";
"1997-Q4";"MH";"TP1";
"1997-Q4";"MH";"TP2";"75.999392"
"1997-Q4";"MH";"TP";
"1997-Q4";"MW";"AP";"104.65073661"
"1997-Q4";"BF";"AP";"100.12319311"
"1997-Q4";"GF";"AP";"98.87880609"
"1997-Q4";"VF";"AP";"99.59176546"
"1998-Q1";"EW";"TP3";
"1998-Q1";"EW";"TP1";
"1998-Q1";"EW";"TP2";"104.00081442"
"1998-Q1";"EW";"AP";"99.73238225"
"1998-Q1";"EW";"TP";
"1998-Q1";"EH";"TP3";
"1998-Q1";"EH";"TP1";
"1998-Q1";"EH";"TP2";"98.25378347"
"1998-Q1";"EH";"AP";"101.40536921"
"1998-Q1";"EH";"TP";
"1998-Q1";"MH";"TP1";
"1998-Q1";"MH";"TP2";"76.72138623"
"1998-Q1";"MH";"TP";
"1998-Q1";"MW";"AP";"104.0847784"
"1998-Q1";"BF";"AP";"99.65673536"
"1998-Q1";"GF";"AP";"97.43938881"
"1998-Q1";"VF";"AP";"97.98878021"
"1998-Q2";"EW";"TP3";
"1998-Q2";"EW";"TP1";
"1998-Q2";"EW";"TP2";"108.96874682"
"1998-Q2";"EW";"AP";"98.8260026"
"1998-Q2";"EW";"TP";
"1998-Q2";"EH";"TP3";
"1998-Q2";"EH";"TP1";
"1998-Q2";"EH";"TP2";"100.08731083"
"1998-Q2";"EH";"AP";"101.11899542"
"1998-Q2";"EH";"TP";
"1998-Q2";"MH";"TP1";
"1998-Q2";"MH";"TP2";"75.63459492"
"1998-Q2";"MH";"TP";
"1998-Q2";"MW";"AP";"102.8949499"
"1998-Q2";"BF";"AP";"99.25204905"
"1998-Q2";"GF";"AP";"101.90399795"
"1998-Q2";"VF";"AP";"96.93938188"
"1998-Q3";"EW";"TP3";
"1998-Q3";"EW";"TP1";
"1998-Q3";"EW";"TP2";"104.43856256"
"1998-Q3";"EW";"AP";"100.07068422"
"1998-Q3";"EW";"TP";
"1998-Q3";"EH";"TP3";
"1998-Q3";"EH";"TP1";
"1998-Q3";"EH";"TP2";"98.97167249"
"1998-Q3";"EH";"AP";"100.76705868"
"1998-Q3";"EH";"TP";
"1998-Q3";"MH";"TP1";
"1998-Q3";"MH";"TP2";"76.05259158"
"1998-Q3";"MH";"TP";
"1998-Q3";"MW";"AP";"101.88800722"
"1998-Q3";"BF";"AP";"99.26704476"
"1998-Q3";"GF";"AP";"99.61745238"
"1998-Q3";"VF";"AP";"99.48411741"
"1998-Q4";"EW";"TP3";
"1998-Q4";"EW";"TP1";
"1998-Q4";"EW";"TP2";"103.84811157"
"1998-Q4";"EW";"AP";"99.96899628"
"1998-Q4";"EW";"TP";
"1998-Q4";"EH";"TP3";
"1998-Q4";"EH";"TP1";
"1998-Q4";"EH";"TP2";"96.76949942"
"1998-Q4";"EH";"AP";"99.85574245"
"1998-Q4";"EH";"TP";
"1998-Q4";"MH";"TP1";
"1998-Q4";"MH";"TP2";"77.31418149"
"1998-Q4";"MH";"TP";
"1998-Q4";"MW";"AP";"101.34516828"
"1998-Q4";"BF";"AP";"99.35726022"
"1998-Q4";"GF";"AP";"95.45492732"
"1998-Q4";"VF";"AP";"95.17083554"
"1999-Q1";"EW";"TP3";
"1999-Q1";"EW";"TP1";
"1999-Q1";"EW";"TP2";"102.78937188"
"1999-Q1";"EW";"AP";"100.20300402"
"1999-Q1";"EW";"TP";
"1999-Q1";"EH";"TP3";
"1999-Q1";"EH";"TP1";
"1999-Q1";"EH";"TP2";"96.23593326"
"1999-Q1";"EH";"AP";"100.73192995"
"1999-Q1";"EH";"TP";
"1999-Q1";"MH";"TP1";
"1999-Q1";"MH";"TP2";"76.57698738"
"1999-Q1";"MH";"TP";
"1999-Q1";"MW";"AP";"101.00643223"
"1999-Q1";"BF";"AP";"99.95073694"
"1999-Q1";"GF";"AP";"101.24191416"
"1999-Q1";"VF";"AP";"91.71318421"
"1999-Q2";"EW";"TP3";
"1999-Q2";"EW";"TP1";
"1999-Q2";"EW";"TP2";"101.27252367"
"1999-Q2";"EW";"AP";"99.41486845"
"1999-Q2";"EW";"TP";
"1999-Q2";"EH";"TP3";
"1999-Q2";"EH";"TP1";
"1999-Q2";"EH";"TP2";"94.71284439"
"1999-Q2";"EH";"AP";"100.76976299"
"1999-Q2";"EH";"TP";
"1999-Q2";"MH";"TP1";
"1999-Q2";"MH";"TP2";"77.47378021"
"1999-Q2";"MH";"TP";
"1999-Q2";"MW";"AP";"100.21974957"
"1999-Q2";"BF";"AP";"100.70280834"
"1999-Q2";"GF";"AP";"100.54398043"
"1999-Q2";"VF";"AP";"95.08140678"
"1999-Q3";"EW";"TP3";
"1999-Q3";"EW";"TP1";
"1999-Q3";"EW";"TP2";"100.65153212"
"1999-Q3";"EW";"AP";"99.55203978"
"1999-Q3";"EW";"TP";
"1999-Q3";"EH";"TP3";
"1999-Q3";"EH";"TP1";
"1999-Q3";"EH";"TP2";"99.46643384"
"1999-Q3";"EH";"AP";"100.4235039"
"1999-Q3";"EH";"TP";
"1999-Q3";"MH";"TP1";
"1999-Q3";"MH";"TP2";"78.74297006"
"1999-Q3";"MH";"TP";
"1999-Q3";"MW";"AP";"99.73377092"
"1999-Q3";"BF";"AP";"98.60653845"
"1999-Q3";"GF";"AP";"101.31522971"
"1999-Q3";"VF";"AP";"95.34272565"
"1999-Q4";"EW";"TP3";
"1999-Q4";"EW";"TP1";
"1999-Q4";"EW";"TP2";"104.72360786"
"1999-Q4";"EW";"AP";"99.91886701"
"1999-Q4";"EW";"TP";
"1999-Q4";"EH";"TP3";
"1999-Q4";"EH";"TP1";
"1999-Q4";"EH";"TP2";"100.76639503"
"1999-Q4";"EH";"AP";"100.66410527"
"1999-Q4";"EH";"TP";
"1999-Q4";"MH";"TP1";
"1999-Q4";"MH";"TP2";"80.5745554"
"1999-Q4";"MH";"TP";
"1999-Q4";"MW";"AP";"99.9835136"
"1999-Q4";"BF";"AP";"99.5518994"
"1999-Q4";"GF";"AP";"98.50112881"
"1999-Q4";"VF";"AP";"96.73834603"
"2000-Q1";"EW";"TP3";
"2000-Q1";"EW";"TP1";"100"
"2000-Q1";"EW";"TP2";"100"
"2000-Q1";"EW";"AP";"100"
"2000-Q1";"EW";"TP";"100"
"2000-Q1";"EH";"TP3";
"2000-Q1";"EH";"TP1";"100"
"2000-Q1";"EH";"TP2";"100"
"2000-Q1";"EH";"AP";"100"
"2000-Q1";"EH";"TP";"100"
"2000-Q1";"MH";"TP1";
"2000-Q1";"MH";"TP2";"85.14211886"
"2000-Q1";"MH";"TP";
"2000-Q1";"MW";"AP";"100"
"2000-Q1";"BF";"AP";"100"
"2000-Q1";"GF";"AP";"100"
"2000-Q1";"VF";"AP";"100"
"2000-Q2";"EW";"TP3";
"2000-Q2";"EW";"TP1";"101.68358237"
"2000-Q2";"EW";"TP2";"102.43306526"
"2000-Q2";"EW";"AP";"100.42294117"
"2000-Q2";"EW";"TP";"99.49032454"
"2000-Q2";"EH";"TP3";
"2000-Q2";"EH";"TP1";"99.88860084"
"2000-Q2";"EH";"TP2";"103.39542103"
"2000-Q2";"EH";"AP";"101.63801099"
"2000-Q2";"EH";"TP";"100.11480707"
"2000-Q2";"MH";"TP1";
"2000-Q2";"MH";"TP2";"86.37330901"
"2000-Q2";"MH";"TP";
"2000-Q2";"MW";"AP";"99.94632102"
"2000-Q2";"BF";"AP";"101.78320306"
"2000-Q2";"GF";"AP";"103.23935505"
"2000-Q2";"VF";"AP";"99.00395955"
"2000-Q3";"EW";"TP3";
"2000-Q3";"EW";"TP1";"102.10272852"
"2000-Q3";"EW";"TP2";"105.4464013"
"2000-Q3";"EW";"AP";"102.57012246"
"2000-Q3";"EW";"TP";"99.22329768"
"2000-Q3";"EH";"TP3";
"2000-Q3";"EH";"TP1";"101.29469083"
"2000-Q3";"EH";"TP2";"102.2991851"
"2000-Q3";"EH";"AP";"102.37350282"
"2000-Q3";"EH";"TP";"101.38353905"
"2000-Q3";"MH";"TP1";
"2000-Q3";"MH";"TP2";"87.0497036"
"2000-Q3";"MH";"TP";
"2000-Q3";"MW";"AP";"100.72322739"
"2000-Q3";"BF";"AP";"104.04869737"
"2000-Q3";"GF";"AP";"104.18437109"
"2000-Q3";"VF";"AP";"99.8478723"
"2000-Q4";"EW";"TP3";
"2000-Q4";"EW";"TP1";"99.87201446"
"2000-Q4";"EW";"TP2";"107.61478163"
"2000-Q4";"EW";"AP";"102.06573259"
"2000-Q4";"EW";"TP";"94.929008"
"2000-Q4";"EH";"TP3";
"2000-Q4";"EH";"TP1";"100.46078793"
"2000-Q4";"EH";"TP2";"101.04772992"
"2000-Q4";"EH";"AP";"102.32260261"
