"REGION","CANTON","PERIOD","VALUE","STATUS","OBS_COEF"
"5","16","2018-05","1.029889175","A","C"
"5","17","2018-05","1.784112714","A","A"
"5","18","2018-05","1.532670557","A","A"
"5","20","2018-05","1.839076005","A","A"
"6","Total","2018-05","1.498930735","A","A"
"6","3","2018-05","1.689391363","A","A"
"6","4","2018-05","0.590708851","A","C"
"6","5","2018-05","1.205943101","A","A"
"6","6","2018-05","0.583441378","A","B"
"6","7","2018-05","0.82571394","A","B"
"6","9","2018-05","2.020775387","A","B"
"7","Total","2018-05","2.458159301","A","A"
"7","21","2018-05","2.458159301","A","A"
"Total","Total","2018-04","2.583658679","A","A"
"1","Total","2018-04","3.670777138","A","A"
"1","22","2018-04","3.564950904","A","A"
"1","23","2018-04","3.050437257","A","A"
"1","25","2018-04","4.297053669","A","A"
"2","Total","2018-04","2.413817658","A","A"
"2","2","2018-04","1.883367608","A","A"
"2","10","2018-04","2.55883236","A","A"
"2","11","2018-04","2.412783168","A","A"
"2","24","2018-04","4.877158712","A","A"
"2","26","2018-04","3.756836233","A","B"
"3","Total","2018-04","2.665482853","A","A"
"3","12","2018-04","3.332075946","A","A"
"3","13","2018-04","2.355318979","A","A"
"3","19","2018-04","2.606080678","A","A"
"4","Total","2018-04","2.629720711","A","A"
"4","1","2018-04","2.629720711","A","A"
"5","Total","2018-04","1.955931699","A","A"
"5","8","2018-04","1.58896914","A","B"
"5","14","2018-04","3.071216275","A","B"
"5","15","2018-04","1.451388214","A","B"
"5","16","2018-04","1.063472518","A","C"
"5","17","2018-04","1.90381585","A","A"
"5","18","2018-04","1.869461854","A","A"
"5","20","2018-04","2.005736212","A","A"
"6","Total","2018-04","1.602372853","A","A"
"6","3","2018-04","1.793148579","A","A"
"6","4","2018-04","0.755907089","A","C"
"6","5","2018-04","1.331423368","A","A"
"6","6","2018-04","0.717725505","A","B"
"6","7","2018-04","0.833769686","A","B"
"6","9","2018-04","2.101663166","A","B"
"7","Total","2018-04","2.748488477","A","A"
"7","21","2018-04","2.748488477","A","A"
"Total","Total","2018-03","2.812989366","A","A"
"1","Total","2018-03","4.017397589","A","A"
"1","22","2018-03","3.926497544","A","A"
"1","23","2018-03","3.38545314","A","A"
"1","25","2018-03","4.626942397","A","A"
"2","Total","2018-03","2.667236322","A","A"
"2","2","2018-03","2.111749976","A","A"
"2","10","2018-03","2.782268308","A","A"
"2","11","2018-03","2.719611086","A","A"
"2","24","2018-03","5.233500413","A","A"
"2","26","2018-03","4.061890236","A","B"
"3","Total","2018-03","2.869849222","A","A"
"3","12","2018-03","3.494569055","A","A"
"3","13","2018-03","2.638811068","A","A"
"3","19","2018-03","2.790488176","A","A"
"4","Total","2018-03","2.898166747","A","A"
"4","1","2018-03","2.898166747","A","A"
"5","Total","2018-03","2.014849001","A","A"
"5","8","2018-03","1.794703436","A","B"
"5","14","2018-03","3.349998848","A","B"
"5","15","2018-03","1.431949979","A","B"
"5","16","2018-03","1.264972574","A","C"
"5","17","2018-03","2.043529063","A","A"
"5","18","2018-03","1.387688207","A","A"
"5","20","2018-03","2.2305337","A","A"
"6","Total","2018-03","1.738916449","A","A"
"6","3","2018-03","1.925320636","A","A"
"6","4","2018-03","1.001201442","A","C"
"6","5","2018-03","1.522419881","A","A"
"6","6","2018-03","0.699203556","A","B"
"6","7","2018-03","0.974745237","A","B"
"6","9","2018-03","2.198160867","A","B"
"7","Total","2018-03","3.051085083","A","A"
"7","21","2018-03","3.051085083","A","A"
"Total","Total","2018-02","3.104549082","A","A"
"1","Total","2018-02","4.454952417","A","A"
"1","22","2018-02","4.383301982","A","A"
"1","23","2018-02","3.962487185","A","A"
"1","25","2018-02","4.931330524","A","A"
"2","Total","2018-02","2.844375774","A","A"
"2","2","2018-02","2.331563632","A","A"
"2","10","2018-02","2.92429736","A","A"
"2","11","2018-02","2.691053509","A","A"
"2","24","2018-02","5.481436959","A","A"
"2","26","2018-02","4.405419518","A","B"
"3","Total","2018-02","3.157611022","A","A"
"3","12","2018-02","3.53325789","A","A"
"3","13","2018-02","2.927639478","A","A"
"3","19","2018-02","3.146055508","A","A"
"4","Total","2018-02","3.328847561","A","A"
"4","1","2018-02","3.328847561","A","A"
"5","Total","2018-02","2.175490709","A","A"
"5","8","2018-02","1.777194134","A","B"
"5","14","2018-02","3.416814506","A","B"
"5","15","2018-02","1.629572035","A","B"
"5","16","2018-02","1.309750364","A","C"
"5","17","2018-02","2.264711873","A","A"
"5","18","2018-02","1.488545494","A","A"
"5","20","2018-02","2.376522874","A","A"
"6","Total","2018-02","1.837349791","A","A"
"6","3","2018-02","1.992052456","A","A"
"6","4","2018-02","0.966159391","A","C"
"6","5","2018-02","1.722299953","A","A"
"6","6","2018-02","0.833487683","A","B"
"6","7","2018-02","1.252668466","A","B"
"6","9","2018-02","2.235057047","A","B"
"7","Total","2018-02","3.644595029","A","A"
"7","21","2018-02","3.644595029","A","A"
"Total","Total","2018-01","3.217380988","A","A"
"1","Total","2018-01","4.6672515","A","A"
"1","22","2018-01","4.475192079","A","A"
"1","23","2018-01","4.572574636","A","A"
"1","25","2018-01","5.05883353","A","A"
"2","Total","2018-01","2.959379856","A","A"
"2","2","2018-01","2.425294834","A","A"
"2","10","2018-01","3.132722108","A","A"
"2","11","2018-01","2.762779516","A","A"
"2","24","2018-01","5.570522384","A","A"
"2","26","2018-01","4.655508836","A","B"
"3","Total","2018-01","3.222139426","A","A"
"3","12","2018-01","3.665767151","A","A"
"3","13","2018-01","2.977000454","A","A"
"3","19","2018-01","3.197986355","A","A"
"4","Total","2018-01","3.419652351","A","A"
"4","1","2018-01","3.419652351","A","A"
"5","Total","2018-01","2.283966055","A","A"
"5","8","2018-01","1.855985993","A","B"
"5","14","2018-01","3.3983826","A","B"
"5","15","2018-01","1.72676321","A","B"
"5","16","2018-01","1.276167021","A","C"
"5","17","2018-01","2.380127135","A","A"
"5","18","2018-01","1.774908148","A","A"
"5","20","2018-01","2.395255998","A","A"
"6","Total","2018-01","1.876984455","A","A"
"6","3","2018-01","1.979567147","A","A"
"6","4","2018-01","1.086303564","A","C"
"6","5","2018-01","1.811135541","A","A"
"6","6","2018-01","0.90294499","A","B"
"6","7","2018-01","1.180166754","A","B"
"6","9","2018-01","2.39115627","A","B"
"7","Total","2018-01","3.756754389","A","A"
"7","21","2018-01","3.756754389","A","A"
"Total","Total","2017-12","3.163305364","A","A"
"1","Total","2017-12","4.495962038","A","A"
"1","22","2017-12","4.238490886","A","A"
"1","23","2017-12","4.389380333","A","A"
"1","25","2017-12","5.006213242","A","A"
"2","Total","2017-12","2.934993918","A","A"
"2","2","2017-12","2.417775353","A","A"
"2","10","2017-12","3.018983395","A","A"
"2","11","2017-12","2.784695795","A","A"
"2","24","2017-12","5.52007642","A","A"
"2","26","2017-12","4.666501773","A","B"
"3","Total","2017-12","3.176478049","A","A"
"3","12","2017-12","3.594192806","A","A"
"3","13","2017-12","2.930974679","A","A"
"3","19","2017-12","3.159568126","A","A"
"4","Total","2017-12","3.431674064","A","A"
"4","1","2017-12","3.431674064","A","A"
"5","Total","2017-12","2.232259985","A","A"
"5","8","2017-12","1.969796454","A","B"
"5","14","2017-12","3.197935627","A","B"
"5","15","2017-12","1.707324975","A","B"
"5","16","2017-12","1.209000336","A","C"
"5","17","2017-12","2.370836743","A","A"
"5","18","2017-12","1.746992292","A","A"
"5","20","2017-12","2.26154025","A","A"
"6","Total","2017-12","1.871975679","A","A"
"6","3","2017-12","1.946416501","A","A"
"6","4","2017-12","1.091309571","A","C"
"6","5","2017-12","1.851111555","A","A"
"6","6","2017-12","0.963141322","A","B"
"6","7","2017-12","1.232529101","A","B"
"6","9","2017-12","2.378384515","A","B"
"7","Total","2017-12","3.598446126","A","A"
"7","21","2017-12","3.598446126","A","A"
"Total","Total","2017-11","2.961907638","A","A"
"1","Total","2017-11","4.067084608","A","A"
"1","22","2017-11","3.941652194","A","A"
"1","23","2017-11","3.241474742","A","A"
"1","25","2017-11","4.874662522","A","A"
"2","Total","2017-11","2.750050967","A","A"
"2","2","2017-11","2.339607728","A","A"
"2","10","2017-11","2.671416365","A","A"
"2","11","2017-11","2.569517775","A","A"
"2","24","2017-11","5.102555571","A","A"
"2","26","2017-11","4.298238382","A","B"
"3","Total","2017-11","3.012065385","A","A"
"3","12","2017-11","3.427830814","A","A"
"3","13","2017-11","2.818911924","A","A"
"3","19","2017-11","2.974895675","A","A"
"4","Total","2017-11","3.325929669","A","A"
"4","1","2017-11","3.325929669","A","A"
"5","Total","2017-11","2.113504797","A","A"
"5","8","2017-11","1.934777851","A","B"
"5","14","2017-11","2.958320853","A","B"
"5","15","2017-11","1.678167622","A","B"
"5","16","2017-11","0.861972462","A","C"
"5","17","2017-11","2.241128568","A","A"
"5","18","2017-11","1.753295872","A","A"
"5","20","2017-11","2.089712285","A","A"
"6","Total","2017-11","1.713219249","A","A"
"6","3","2017-11","1.763011629","A","A"
"6","4","2017-11","0.941129355","A","C"
"6","5","2017-11","1.737846181","A","A"
"6","6","2017-11","0.852009631","A","B"
"6","7","2017-11","1.107665042","A","B"
"6","9","2017-11","2.21377079","A","B"
"7","Total","2017-11","3.372374916","A","A"
"7","21","2017-11","3.372374916","A","A"
"Total","Total","2017-10","2.907616315","A","A"
"1","Total","2017-10","4.117009364","A","A"
"1","22","2017-10","4.120380839","A","A"
"1","23","2017-10","2.945674766","A","A"
"1","25","2017-10","4.957640668","A","A"
"2","Total","2017-10","2.720105035","A","A"
"2","2","2017-10","2.347826695","A","A"
"2","10","2017-10","2.577885037","A","A"
"2","11","2017-10","2.511738492","A","A"
"2","24","2017-10","4.973757366","A","A"
"2","26","2017-10","4.339461896","A","B"
"3","Total","2017-10","2.919632806","A","A"
"3","12","2017-10","3.396879745","A","A"
"3","13","2017-10","2.691507244","A","A"
"3","19","2017-10","2.879512486","A","A"
"4","Total","2017-10","3.239910222","A","A"
"4","1","2017-10","3.239910222","A","A"
"5","Total","2017-10","2.043693931","A","A"
"5","8","2017-10","1.904136573","A","B"
"5","14","2017-10","2.891505195","A","B"
"5","15","2017-10","1.691126446","A","B"
"5","16","2017-10","0.638083511","A","C"
"5","17","2017-10","2.215401327","A","A"
"5","18","2017-10","1.598407896","A","A"
"5","20","2017-10","1.987003088","A","A"
"6","Total","2017-10","1.625021233","A","A"
"6","3","2017-10","1.641172241","A","A"
"6","4","2017-10","0.765919103","A","C"
"6","5","2017-10","1.668998601","A","A"
"6","6","2017-10","0.77329135","A","B"
"6","7","2017-10","1.023079712","A","B"
"6","9","2017-10","2.232218879","A","B"
"7","Total","2017-10","3.109501417","A","A"
"7","21","2017-10","3.109501417","A","A"
"Total","Total","2017-09","2.872435884","A","A"
"1","Total","2017-09","4.065895924","A","A"
"1","22","2017-09","4.126635139","A","A"
"1","23","2017-09","2.698054331","A","A"
"1","25","2017-09","4.951973868","A","A"
"2","Total","2017-09","2.75873236","A","A"
"2","2","2017-09","2.388396917","A","A"
"2","10","2017-09","2.578462391","A","A"
"2","11","2017-09","2.524356956","A","A"
"2","24","2017-09","5.085382477","A","A"
"2","26","2017-09","4.449391266","A","B"
"3","Total","2017-09","2.888874796","A","A"
"3","12","2017-09","3.341748155","A","A"
"3","13","2017-09","2.722858134","A","A"
"3","19","2017-09","2.830761078","A","A"
"4","Total","2017-09","3.177584056","A","A"
"4","1","2017-09","3.177584056","A","A"
"5","Total","2017-09","1.939054347","A","A"
"5","8","2017-09","1.820967389","A","B"
"5","14","2017-09","2.96292883","A","B"
"5","15","2017-09","1.694366152","A","B"
"5","16","2017-09","0.694055748","A","C"
"5","17","2017-09","2.189316763","A","A"
"5","18","2017-09","1.049996398","A","A"
"5","20","2017-09","1.975375631","A","A"
"6","Total","2017-09","1.610648223","A","A"
"6","3","2017-09","1.672600776","A","A"
"6","4","2017-09","0.560672807","A","C"
"6","5","2017-09","1.615697248","A","A"
"6","6","2017-09","0.70846453","A","B"
"6","7","2017-09","0.998912474","A","B"
"6","9","2017-09","2.189646364","A","B"
"7","Total","2017-09","3.038817653","A","A"
"7","21","2017-09","3.038817653","A","A"
"Total","Total","2017-08","2.924397662","A","A"
"1","Total","2017-08","4.123665999","A","A"
"1","22","2017-08","4.209143786","A","A"
"1","23","2017-08","2.836430456","A","A"
"1","25","2017-08","4.909877638","A","A"
"2","Total","2017-08","2.831109824","A","A"
"2","2","2017-08","2.418299968","A","A"
"2","10","2017-08","2.694510519","A","A"
"2","11","2017-08","2.625304669","A","A"
"2","24","2017-08","5.220620593","A","A"
"2","26","2017-08","4.702228818","A","B"
"3","Total","2017-08","2.961647615","A","A"
"3","12","2017-08","3.507142926","A","A"
"3","13","2017-08","2.781557672","A","A"
"3","19","2017-08","2.883751739","A","A"
"4","Total","2017-08","3.211314884","A","A"
"4","1","2017-08","3.211314884","A","A"
"5","Total","2017-08","1.982475171","A","A"
"5","8","2017-08","1.904136573","A","B"
"5","14","2017-08","3.015920558","A","B"
"5","15","2017-08","1.681407328","A","B"
"5","16","2017-08","0.750027986","A","C"
"5","17","2017-08","2.258637385","A","A"
"5","18","2017-08","0.941935019","A","A"
"5","20","2017-08","2.082606617","A","A"
"6","Total","2017-08","1.654202799","A","A"
"6","3","2017-08","1.718667258","A","A"
"6","4","2017-08","0.615738887","A","C"
"6","5","2017-08","1.627912142","A","A"
"6","6","2017-08","0.759399889","A","B"
"6","7","2017-08","0.994884601","A","B"
"6","9","2017-08","2.276210479","A","B"
"7","Total","2017-08","3.009609487","A","A"
"7","21","2017-08","3.009609487","A","A"
"Total","Total","2017-07","2.888764263","A","A"
"1","Total","2017-07","4.059833632","A","A"
"1","22","2017-07","4.114607639","A","A"
"1","23","2017-07","2.803937277","A","A"
"1","25","2017-07","4.875067293","A","A"
"2","Total","2017-07","2.766340773","A","A"
"2","2","2017-07","2.384025126","A","A"
"2","10","2017-07","2.524191127","A","A"
"2","11","2017-07","2.590105796","A","A"
"2","24","2017-07","5.207740772","A","A"
"2","26","2017-07","4.405419518","A","B"
"3","Total","2017-07","2.914717867","A","A"
"3","12","2017-07","3.398814187","A","A"
"3","13","2017-07","2.768883908","A","A"
"3","19","2017-07","2.840034444","A","A"
"4","Total","2017-07","3.267104973","A","A"
"4","1","2017-07","3.267104973","A","A"
"5","Total","2017-07","1.935065154","A","A"
"5","8","2017-07","1.816590063","A","B"
"5","14","2017-07","3.045872405","A","B"
"5","15","2017-07","1.759160268","A","B"
"5","16","2017-07","0.761222434","A","C"
"5","17","2017-07","2.163232199","A","A"
"5","18","2017-07","0.976154456","A","A"
"5","20","2017-07","2.019301577","A","A"
"6","Total","2017-07","1.620665775","A","A"
"6","3","2017-07","1.668295497","A","A"
"6","4","2017-07","0.64577493","A","C"
"6","5","2017-07","1.60681369","A","A"
"6","6","2017-07","0.814965734","A","B"
"6","7","2017-07","0.970717364","A","B"
"6","9","2017-07","2.233637963","A","B"
"7","Total","2017-07","2.91030172","A","A"
"7","21","2017-07","2.91030172","A","A"
"Total","Total","2017-06","2.8817972","A","A"
"1","Total","2017-06","4.017991931","A","A"
"1","22","2017-06","4.029934041","A","A"
"1","23","2017-06","2.822985003","A","A"
"1","25","2017-06","4.861305064","A","A"
"2","Total","2017-06","2.701376635","A","A"
"2","2","2017-06","2.376505645","A","A"
"2","10","2017-06","2.247061269","A","A"
"2","11","2017-06","2.563540608","A","A"
"2","24","2017-06","5.121875302","A","A"
"2","26","2017-06","4.34221013","A","B"
"3","Total","2017-06","2.978770631","A","A"
"3","12","2017-06","3.463617986","A","A"
"3","13","2017-06","2.786226954","A","A"
"3","19","2017-06","2.922434921","A","A"
"4","Total","2017-06","3.259285023","A","A"
"4","1","2017-06","3.259285023","A","A"
"5","Total","2017-06","1.972195329","A","A"
"5","8","2017-06","1.930400525","A","B"
"5","14","2017-06","3.200239615","A","B"
"5","15","2017-06","1.697605857","A","B"
"5","16","2017-06","0.861972462","A","C"
"5","17","2017-06","2.165376136","A","A"
"5","18","2017-06","1.146351127","A","A"
"5","20","2017-06","1.996046665","A","A"
"6","Total","2017-06","1.622190185","A","A"
"6","3","2017-06","1.672170248","A","A"
"6","4","2017-06","0.795955146","A","C"
"6","5","2017-06","1.566837675","A","A"
"6","6","2017-06","0.77329135","A","B"
"6","7","2017-06","1.015023966","A","B"
"6","9","2017-06","2.236476131","A","B"
"7","Total","2017-06","2.973975524","A","A"
"7","21","2017-06","2.973975524","A","A"
"Total","Total","2017-05","3.014991049","A","A"
"1","Total","2017-05","4.220424931","A","A"
"1","22","2017-05","4.237047586","A","A"
"1","23","2017-05","3.186012247","A","A"
"1","25","2017-05","4.939830725","A","A"
"2","Total","2017-05","2.848570155","A","A"
"2","2","2017-05","2.517627062","A","A"
"2","10","2017-05","2.298445763","A","A"
"2","11","2017-05","2.705664362","A","A"
"2","24","2017-05","5.512563192","A","A"
"2","26","2017-05","4.438398329","A","B"
"3","Total","2017-05","3.04171357","A","A"
"3","12","2017-05","3.532290669","A","A"
"3","13","2017-05","2.819578964","A","A"
"3","19","2017-05","2.995562032","A","A"
"4","Total","2017-05","3.340869275","A","A"
"4","1","2017-05","3.340869275","A","A"
